fecha,departamento,municipio,evento,codificacionsegundivipola,muertos,heridos,desapa,personas,familias,viviendasdestru,viviendasaver,vias,ptesvehic,ptepeat,acued,alcant,csalud,ceducat,ccomunit,hectareas,otros,subsidiodearriendo,fechatramiteadtivo,menajes,apaliment,materialesconst,sacos,otros1,transeconomicas,recejecutados
04/25/2009 12:00:00 AM,CAUCA,PATÍA,INUNDACION,19532,,,,1355,271,,,,,,,,,,,,,,39959,18032160,23035000,0,0,,,41067160
06/27/2013 12:00:00 AM,VALLE DEL CAUCA,RIOFRIO,VENDAVAL,,,,,940,188,,188,,,,,,,,1,,,0,,0,188,90050465.92,188,,0,90050841.92
03/20/2001 12:00:00 AM,CHOCÓ,CONDOTO,VENDAVAL,27205,,,,155,31,,31,,,,,,,,,,,,36997,0,0,1121831,0,,,1121831
05/08/2000 12:00:00 AM,CHOCÓ,TADÓ,INUNDACION,27787,,,,295,59,,,,,,,,,,,,,,,0,0,0,0,,,0
01/25/2012 12:00:00 AM,CAQUETÁ,FLORENCIA,VENDAVAL,18001,,,,24,4,1,3,,,,,,,,,,,,,0,0,0,0,,0,0
10/12/2004 12:00:00 AM,LA GUAJIRA,RIOHACHA,INUNDACION,44001,,2,,975,195,,195,,,,,,,6,,,,,,0,0,0,0,,,0
02/25/1999 12:00:00 AM,ANTIOQUIA,VENECIA,INUNDACION,05861,,,,624,125,,125,,,,,,,,,,,,36223,2299800,5375000,,,,,7674800
09/30/2004 12:00:00 AM,HUILA,PITALITO,INUNDACION,41551,,,,1500,300,,,,,,,,,,,,,,38364,0,10800000,13688000,0,,,24488000
05/30/2013 12:00:00 AM,BOYACA,EL ESPINO,DESLIZAMIENTO,,,,,,,,,1,,,,,,,,,,0,,0,0,0,0,,0,0
10/10/2011 12:00:00 AM,ANTIOQUIA,ENVIGADO,DESLIZAMIENTO,05266,,,,200,28,,,,,,,,,,,,,,,0,0,0,0,,0,0
05/04/2010 12:00:00 AM,NARIÑO,SAN ANDRÉS DE TUMACO,INUNDACION,52835,,,,9270,1859,,1360,,,,,,,,,,,,40366,0,158015000,0,0,,0,158015000
02/14/2001 12:00:00 AM,ANTIOQUIA,BELLO,INCENDIO FORESTAL,05088,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,0
08/04/2012 12:00:00 AM,TOLIMA,FLANDES,INCENDIO FORESTAL,73275,,,,,,,,,,,,,,,,0.3,,,,0,0,0,0,,0,0
11/04/1999 12:00:00 AM,ATLÁNTICO,CANDELARIA,INUNDACION,08141,,,,4529,952,,,,,,,,,,,,,,,,,,,,,**
02/12/2013 12:00:00 AM,TOLIMA,ICONONZO,DESLIZAMIENTO,73352,,,,,,,,,,,,,,,,,,0,,0,0,0,0,,0,0
09/02/2012 12:00:00 AM,CUNDINAMARCA,TOCAIMA,INCENDIO FORESTAL,25815,,,,,,,,,,,,,,,,3.5,,,,0,0,0,0,,0,0
01/08/2010 12:00:00 AM,CAUCA,SAN SEBASTIÁN,HELADA,19693,,,,,,,,,,,,,,,,33110,PERDIDA DE CULTIVOS DE PAPA. ULLUCOS. PASTOS Y HORTALIZAS.,,,0,0,0,0,,0,0
06/09/1999 12:00:00 AM,PUTUMAYO,SAN FRANCISCO,INUNDACION,86755,,,,135,27,,,,,,,,,,,,,,,,,,,,,0
04/12/2012 12:00:00 AM,ARAUCA,SARAVENA,INUNDACION,81736,,,,,,,,,,,,,,,,,,,,0,0,0,0,,0,0
09/27/2005 12:00:00 AM,CAQUETÁ,BELÉN DE LOS ANDAQUÍES,VENDAVAL,18094,,,,100,20,,20,,,,,,,,,,,,38659,1220000,760000,1450000,0,,,3430000
11/16/1999 12:00:00 AM,CESAR,CURUMANÍ,INUNDACION,20228,,,,5094,1025,117,,,,,,,,,,,,,,,,,,,,**
04/25/2002 12:00:00 AM,CHOCÓ,RIOSUCIO,INUNDACION,27615,,,,5250,1050,,,,,,,,,,,,,,37382,22725000,15750000,0,0,,,38475000
11/08/2008 12:00:00 AM,CAQUETÁ,SOLITA,VENDAVAL,18785,,2,,1435,287,2,230,,,,,,,1,8,,,,39773,0,0,0,0,,200000000,200000000
04/12/2011 12:00:00 AM,CALDAS,LA DORADA,INUNDACION,17380,,,,19500,3900,300,3600,,,,,,,,,,,,,673660000,680000000,0,91060000,,201821424,1646541424
11/30/2008 12:00:00 AM,CUNDINAMARCA,CÁQUEZA,INUNDACION,25151,,,,,,,,,,,,,,,,7,PERDIDA DE CULTIVOS,,,0,0,0,0,,,0
03/03/2009 12:00:00 AM,MAGDALENA,DEPARTAMENTO,INUNDACION,,,,,,,,,,,,,,,,,,,,39875,0,0,0,0,,100000000,100000000
05/20/2005 12:00:00 AM,CÓRDOBA,SAHAGUN,VENDAVAL,,,,,10,2,,2,,,,,,,,,,,,,0,0,0,0,,,0
02/01/2010 12:00:00 AM,BOYACÁ,GARAGOA,SEQUIA,15299,,,,15360,3072,,,,,,,,,,,,,,,0,0,0,0,,0,0
05/22/2000 12:00:00 AM,CESAR,SAN DIEGO,INUNDACION,20750,,,,240,40,,,,,,,,,,,,,,,0,0,0,0,,,0
03/23/2011 12:00:00 AM,NORTE DE SANTANDER,PAMPLONA,DESLIZAMIENTO,54518,1,,,,,,,,,,,,,,,,,,,0,0,0,0,,0,0
07/06/2011 12:00:00 AM,VALLE DEL CAUCA,SEVILLA,INUNDACION,76736,,,,,,,,,,,,,,,,,,,,0,0,0,0,,0,0
10/16/2011 12:00:00 AM,CALDAS,VILLAMARÍA,DESLIZAMIENTO,17873,,,,21,3,3,,,,,,,,,,,,,,0,0,0,0,,0,0
01/24/2013 12:00:00 AM,TOLIMA,AMBALEMA,INCENDIO FORESTAL,73030,,,,,,,,,,,,,,,,12,,0,,0,0,0,0,,0,0
10/18/2007 12:00:00 AM,MAGDALENA,ARACATACA,INUNDACION,47053,,,,2715,905,,,,,,,,,,,250,,,39406,0,0,0,0,,40000000,40000000
12/10/2012 12:00:00 AM,CASANARE,NUNCHÍA,INCENDIO FORESTAL,85225,,,,,,,,,,,,,,,,,,,,0,0,0,0,,0,0
04/05/2011 12:00:00 AM,VALLE DEL CAUCA,EL ÁGUILA,DESLIZAMIENTO,76243,,,,5,1,1,,,,,,,,,,,,,,0,0,0,0,,0,0
04/23/2011 12:00:00 AM,BOYACÁ,CUCAITA,DESLIZAMIENTO,15224,1,,,225,45,,12,4,,,,,,,,,,,,0,0,0,0,,0,0
11/04/1999 12:00:00 AM,SANTANDER,PUERTO PARRA,INUNDACION,68573,,,,750,150,,150,1,,2,1,,,,,,,,36493,,3192000,3804200,,,,6996200
12/14/2008 12:00:00 AM,ANTIOQUIA,PUERTO BERRÍO,INUNDACION,05579,,,,,,,,,,,,,,,,78,PERDIDAS EN CULTIVOS,,,0,0,0,0,,,0
12/14/2012 12:00:00 AM,CHOCÓ,MEDIO ATRATO,INUNDACION,27425,,,,,,,,,,,,,,,,,,,,0,0,0,0,,100000000,100000000
01/30/2004 12:00:00 AM,BOYACÁ,VILLA DE LEYVA,INCENDIO FORESTAL,15407,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,0
02/25/2012 12:00:00 AM,NARIÑO,ARBOLEDA,DESLIZAMIENTO,52051,,,,69,17,2,15,,,,,,,1,,,,,,0,0,0,0,,0,0
07/24/2012 12:00:00 AM,CÓRDOBA,LOS CÓRDOBAS,VENDAVAL,23419,,,,6,1,1,,,,,,,,,,,,,,0,0,0,0,,0,0
04/24/2012 12:00:00 AM,SANTANDER,PALMAR,DESLIZAMIENTO,68522,,,,,,,,,,,1,,,,,,,,,0,0,0,0,,0,0
05/05/2012 12:00:00 AM,RISARALDA,GUÁTICA,DESLIZAMIENTO,66318,,,,15,3,1,2,,,,,,,,,,,,,0,0,0,0,,0,0
08/11/2010 12:00:00 AM,NACIÓN,NACIÓN,INUNDACION,,,,,,,,,,,,,,,,,,,,40487,0,0,0,7201280,,0,7201280
04/26/2004 12:00:00 AM,CALDAS,CHINCHINÁ,DESLIZAMIENTO,17174,,,,130,26,,10,,,,,,,,,,,,,0,0,0,0,,,0
05/18/2005 12:00:00 AM,CESAR,VALLEDUPAR,INUNDACION,20001,,1,,238,46,,46,,,,,,,,,,,,,0,0,0,0,,,0
03/01/2013 12:00:00 AM,CHOCO,MEDIO BAUDO,INUNDACION,,,,,620,92,,92,,,,,,,,,,,0,,0,0,0,0,,0,0
06/13/2011 12:00:00 AM,SANTANDER,FLORIDABLANCA,INUNDACION,68276,,1,,75,15,,15,,,,,,,,,,,,,0,0,0,0,,0,0
08/15/2004 12:00:00 AM,CESAR,LA PAZ,VENDAVAL,20621,,,,96,16,,7,,,,,,1,1,2,,AFECTADOS 9 LOCLAES COMERCIALES,,38300,912000,576000,6508678.8,0,,,7996678.8
07/27/2013 12:00:00 AM,TOLIMA,ROVIRA,INCENDIO FORESTAL,73624,,,,,,,,,,,,,,,,8,,0,,0,0,0,0,,0,0
04/18/2012 12:00:00 AM,BOYACÁ,MONIQUIRÁ,INUNDACION,15469,,,,5,1,,1,,,,,,,,,,,,,0,0,0,0,,0,0
04/21/2012 12:00:00 AM,PUTUMAYO,SAN MIGUEL,INCENDIO ESTRUCTURAL,86757,,,,100,20,20,,,,,,,,,,,,,,5744905.8,1593739.8,0,0,97066950,0,104405595.6
05/21/2005 12:00:00 AM,ATLÁNTICO,SOLEDAD,INUNDACION,08758,,,,88,15,,15,,3,2,,,,,,,,,,0,0,0,0,,,0
02/01/2010 12:00:00 AM,CUNDINAMARCA,FÚQUENE,SEQUIA,25288,,,,,,,,,,,,,,,,,,,,0,0,0,0,,0,0
05/09/2008 12:00:00 AM,CUNDINAMARCA,ARBELÁEZ,DESLIZAMIENTO,25053,,,,,,,,1,,,,,,,,,,,,0,0,0,0,,,0
11/01/2010 12:00:00 AM,LA GUAJIRA,DISTRACCIÓN,INUNDACION,44098,,,,1660,332,,90,,,,,,,,,,,,,0,0,0,0,,0,0
12/17/2007 12:00:00 AM,CAUCA,MIRANDA,DESLIZAMIENTO,19455,,,,60,12,,12,1,,,1,,,,,,,,,0,0,0,0,,,0
09/30/2013 12:00:00 AM,BOYACA,VILLA DE LEYVA,INCENDIO FORESTAL,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,,0,0
10/19/2009 12:00:00 AM,QUINDIO,MONTENEGRO,VENDAVAL,63470,,,,5,1,,1,,,,,,,,1,,,,,0,0,0,0,,,0
02/22/2007 12:00:00 AM,RISARALDA,DOSQUEBRADAS,INCENDIO ESTRUCTURAL,66170,,,,85,17,10,4,,,,,,,,,,,,,0,0,0,0,,,0
11/20/2004 12:00:00 AM,BOYACÁ,PUERTO BOYACÁ,INUNDACION,15572,,,,29,5,,5,,,,,,,,,,,,,0,0,0,0,,,0
02/16/2013 12:00:00 AM,ANTIOQUIA,CACERES,INCENDIO FORESTAL,,,,,,,,,,,,,,,,,3,,0,,0,0,0,0,,0,0
05/04/2009 12:00:00 AM,CALDAS,LA MERCED,VENDAVAL,17388,,,,114,40,,40,,,,,,,2,,,,,,0,0,0,0,,,0
09/25/2012 12:00:00 AM,HUILA,PITAL,INCENDIO FORESTAL,41548,,,,,,,,,,,,,,,,,,,,0,0,0,0,,0,0
04/10/2012 12:00:00 AM,CAUCA,CORINTO,INUNDACION,19212,,,,420,84,,84,1,,3,2,,,1,,,,,,13849820,10625000,161063448,0,56707943.28,0,242246211.3
07/02/2004 12:00:00 AM,RISARALDA,BELÉN DE UMBRÍA,VENDAVAL,66088,,,,,,,,,,,,,,,,,,,38203,0,0,829458,0,,,829458
09/07/2011 12:00:00 AM,CÓRDOBA,CERETÉ,VENDAVAL,23162,,,,190,38,4,34,,,,,,,4,3,,,,,0,0,35426400,0,,0,35426400
07/12/2012 12:00:00 AM,BOLÍVAR,ALTOS DEL ROSARIO,INUNDACION,13030,,,,872,218,,,,,,,,,,,,,,,0,0,0,0,,0,0
03/09/2008 12:00:00 AM,ANTIOQUIA,LA ESTRELLA,INUNDACION,05380,,,,40,15,,15,,,,,,,,,,,,,0,0,0,0,,,0
07/27/2013 12:00:00 AM,CESAR,PAILITAS,VENDAVAL,20517,,,,30,6,,6,,,,,,,,,,,0,,0,0,0,0,,0,0
05/02/2012 12:00:00 AM,NARIÑO,GUAITARILLA,INUNDACION,52320,,,,,,,,,,,,,,,,,,,,0,0,0,0,,30000000,30000000
02/28/2007 12:00:00 AM,NARIÑO,SAN ANDRÉS DE TUMACO,INCENDIO ESTRUCTURAL,52835,,,,25,5,3,2,,,,,,,,,,,,,0,0,0,0,,,0
06/30/2011 12:00:00 AM,CUNDINAMARCA,TENA,VENDAVAL,25797,,,,207,69,,,,,,,,,,,65.6777,,,,0,0,0,0,,0,0
06/01/2010 12:00:00 AM,LA GUAJIRA,ALBANIA,INUNDACION,44035,,,,532,95,,10,,,,,,,,,,,,,0,0,0,0,,0,0
04/14/2012 12:00:00 AM,HUILA,PAICOL,INUNDACION,41518,,,,20,4,,4,,,,,,,,,,,,,0,0,0,0,,0,0
04/04/2009 12:00:00 AM,ANTIOQUIA,MEDELLÍN,INUNDACION,05001,2,,,265,53,3,50,,,,,,,,,,,,,0,0,0,0,,,0
09/25/2013 12:00:00 AM,CAUCA,SOTARA,INCENDIO FORESTAL,19760,,,,,,,,,,,,,,,,,,0,,0,0,0,0,,0,0
05/08/2013 12:00:00 AM,TOLIMA,CAJAMARCA,ACCIDENTE DE TRANSITO,73124,2,,,,,,,,,,,,,,,,,0,,0,0,0,0,,0,0
05/04/2012 12:00:00 AM,NORTE DE SANTANDER,DURANIA,INUNDACION,54239,,,,,,,,,,,,,,,,,,,,0,0,1106640,0,1623420,0,2730060
11/21/2004 12:00:00 AM,BOLÍVAR,ARJONA,INUNDACION,13052,,1,,250,50,,12,,,,,,,,,,,,,0,0,0,0,,,0
11/11/2010 12:00:00 AM,BOYACÁ,BOYACÁ,DESLIZAMIENTO,15104,,,,690,139,,139,,,,,,,,,,,,,0,0,0,0,,0,0
06/19/2002 12:00:00 AM,CÓRDOBA,VARIOS,INUNDACION,,,,,,,,,,,,,,,,,,,,37426,0,0,0,7516800,,,7516800
12/03/2011 12:00:00 AM,SUCRE,SAN BENITO ABAD,INUNDACION,70678,,,,855,171,,171,,,,,,,,,,,,,0,0,0,0,,0,0
05/18/1999 12:00:00 AM,SANTANDER,CERRITO,DESLIZAMIENTO,68162,,,,90,25,1,25,,,,1,,,,,,,,36327,,,,,,5000000,5000000
05/15/2013 12:00:00 AM,SANTANDER,BARRANCABERMEJA,ACCIDENTE,68081,1,,,,,,,,,,,,,,,,,0,,0,0,0,0,,0,0
04/24/2011 12:00:00 AM,CALDAS,RISARALDA,DESLIZAMIENTO,17616,,,,30,6,,6,,,,,,,,,,,,,0,0,0,0,,40000000,40000000
07/22/2008 12:00:00 AM,RISARALDA,PEREIRA,VENDAVAL,66001,,,,300,60,,60,,,,,,,,,,,,,0,0,0,0,,,0
04/20/2011 12:00:00 AM,CHOCÓ,QUIBDÓ,DESLIZAMIENTO,27001,,,,16,2,,2,,,,,,,,,,,,,0,0,0,0,,0,0
04/20/2005 12:00:00 AM,NARIÑO,SAN ANDRÉS DE TUMACO,INUNDACION,52835,,,,550,110,1,15,,,,,,,,,,,,38547,6600000,4070000,14152000,0,,,24822000
05/17/2011 12:00:00 AM,CAUCA,CAJIBÍO,GRANIZADA,19130,,,,,,,,,,,,,,,,,,,,0,0,0,0,,0,0
10/13/2011 12:00:00 AM,SANTANDER,RIONEGRO,AVALANCHA,68615,,,,200,40,,40,,,,,,,,,,,,,0,0,0,0,,0,0
07/22/2008 12:00:00 AM,ATLÁNTICO,PALMAR DE VARELA,VENDAVAL,08520,,,,955,229,4,225,,,,,,,,,,,,,0,0,0,0,,,0
05/24/2000 12:00:00 AM,TOLIMA,CASABIANCA,DESLIZAMIENTO,73152,,,,100,60,,,,,,,,,,,,,,36698,3480750,659400,373520,0,287500,,4801170
04/19/2005 12:00:00 AM,TOLIMA,HONDA,INUNDACION,73349,1,,,170,34,6,,1,5,,,,,,,,,,38524,0,0,0,0,,40000000,40000000
01/12/2013 12:00:00 AM,RISARALDA,BELEN DE UMBRIA,INCENDIO FORESTAL,,,,,,,,,,,,,,,,,1,,0,,0,0,0,0,,0,0
08/09/2012 12:00:00 AM,MAGDALENA,PEDRAZA,VENDAVAL,47541,,,,250,50,,50,,,,,,,,,,,,,0,0,0,0,,0,0
11/24/2004 12:00:00 AM,SUCRE,SAN BENITO ABAD,INUNDACION,70678,,,,1800,360,,,,,,,,,,,,,,,0,0,0,0,,,0
10/21/2010 12:00:00 AM,BOGOTÁ. D.C.,BOGOTÁ. D.C.,VENDAVAL,11001,,5,,,,,,,,,,,,,,,,,,0,0,0,0,,0,0
10/10/2012 12:00:00 AM,BOGOTÁ. D.C.,BOGOTÁ. D.C.,VENDAVAL,11001,,,,10,2,,2,,,,,,,,,,,,,0,0,0,0,,0,0
03/29/2005 12:00:00 AM,TOLIMA,ESPINAL,INUNDACION,73268,,,,185,37,,,,,,,,,,,,,,38523,7320000,2738000,0,0,,,10058000
09/30/2013 12:00:00 AM,VALLE DEL CAUCA,CAICEDONIA,VENDAVAL,76122,,,,,,,,,,,,,,,,,1,0,,0,0,0,0,,0,0
11/09/2011 12:00:00 AM,VALLE DEL CAUCA,CALI,DESLIZAMIENTO,76001,,,,1,1,1,,,,,,,,,,,,,,0,0,0,0,,0,0
11/16/2005 12:00:00 AM,BOGOTÁ. D.C.,BOGOTÁ. D.C.,INUNDACION,11001,,,,50,10,,,,,,,,,,,,,,,0,0,0,0,,,0
